20,0,1178,12,1,1557,914,56,3
15,0,1575,54,2,534,223,32,5
52,1,767,48,1,500,389,19,1
23,0,1128,13,1,2480,99,55,2
50,0,4451,22,3,914,638,7,6
20,0,1237,36,2,857,268,12,3
44,0,1408,61,3,276,793,24,1
27,0,2954,34,1,33,335,17,5
19,0,2448,62,5,316,41,8,4
23,1,2978,32,1,142,134,46,5
29,0,1394,29,1,1357,702,34,3
26,0,821,60,1,144,472,59,3
28,0,1107,20,5,997,107,35,2
46,1,830,56,1,2558,274,47,1
47,1,1970,48,3,203,143,45,4
21,0,1254,44,1,441,290,52,3
16,0,2816,41,2,870,865,50,5
56,1,2496,16,3,902,185,63,6
22,0,893,13,5,114,291,52,3
22,1,1520,7,3,2127,396,20,5
25,0,949,36,3,1475,722,30,2
30,1,1314,24,1,1606,560,51,1
23,0,809,20,6,2896,843,53,3
22,1,1308,28,4,290,499,14,2
25,1,1541,46,5,1127,468,59,3
31,0,787,52,3,21,811,26,1
52,1,3475,4,2,323,769,48,6
51,1,3153,59,4,111,655,36,6
60,0,4504,40,2,1382,293,52,6
26,0,766,47,6,2341,758,15,3
20,1,702,39,6,850,711,9,3
55,1,1213,45,3,332,793,24,1
56,0,2018,10,1,840,379,19,6
26,1,937,20,2,149,708,9,3
54,0,4801,46,4,734,38,8,6
24,0,1206,21,3,322,127,46,5
19,0,1087,35,3,1449,124,46,5
61,0,2542,50,4,2603,37,8,6
28,0,855,1,2,806,922,25,2
37,0,1852,2,4,1185,145,45,4
22,1,797,37,1,1673,336,17,2
29,0,1619,41,3,1460,719,9,3
20,1,801,26,3,2503,399,20,3
28,0,1386,56,4,1243,806,6,2
22,1,1059,40,3,667,63,61,3
58,0,3721,26,4,1289,27,49,6
61,0,4479,31,1,1904,337,17,6
58,1,2180,13,1,188,578,22,6
27,0,1333,53,2,229,515,44,3
59,0,790,21,1,1192,380,19,1
22,0,984,47,1,650,691,34,3
28,1,1073,6,3,1670,116,35,2
56,1,5889,45,2,906,33,8,6
20,0,838,34,4,219,147,45,2
15,1,2344,59,4,1589,40,8,4
25,0,2807,37,2,1448,478,59,5
23,1,1628,49,1,2208,806,6,2
24,1,920,19,5,1716,463,37,3
23,1,1320,1,1,2307,195,2,2
64,0,5143,54,1,877,526,4,6
26,0,1419,59,3,65,802,6,3
19,0,1302,31,3,1187,396,20,5
58,1,1605,15,2,1142,779,48,1
17,1,886,22,3,163,206,2,5
24,1,1344,46,1,591,129,46,5
50,1,1287,25,1,430,811,26,1
21,0,904,54,5,106,233,42,3
61,1,859,34,1,2702,259,12,1
29,1,1081,45,4,2541,710,9,3
51,1,2078,31,1,113,240,43,6
27,1,1353,31,1,782,625,38,3
24,1,1583,10,6,698,276,47,3
26,0,800,8,3,688,800,6,2
50,0,3803,55,4,726,189,63,6
26,0,725,52,2,2614,565,51,3
28,1,1358,25,1,200,717,9,3
55,1,3436,28,4,2532,192,63,6
27,0,2846,21,1,2656,652,36,5
54,1,4621,32,1,2460,109,35,6
65,1,2622,47,2,141,805,6,6
28,0,1363,56,5,313,261,12,3
28,1,1200,62,4,576,592,27,3
50,0,4581,16,3,1692,776,48,6
36,0,983,43,1,625,838,31,1
22,1,1440,13,2,2684,629,38,3
25,0,1087,12,2,1212,404,20,2
24,1,1241,28,3,902,132,46,5
44,1,1167,38,2,948,836,31,1
22,0,1657,55,5,548,713,9,3
16,1,2533,39,3,256,688,33,5
25,0,948,55,5,264,95,55,2
25,0,837,20,6,89,842,53,3
35,0,706,58,3,1716,869,50,1
23,1,1504,7,5,58,741,60,2
57,1,3072,33,2,1212,379,19,6
24,0,734,33,4,1589,29,49,2
18,0,2556,17,1,99,143,45,4
64,0,890,31,1,189,310,41,1
57,1,1913,45,1,282,201,2,6
24,0,1508,58,2,355,299,41,3
54,1,4853,6,1,1259,86,16,6
28,0,1954,19,3,1531,96,55,5
57,1,4983,38,1,874,8,54,6
15,1,1752,8,2,1029,335,17,5
20,0,2742,55,1,819,112,35,5
64,0,5071,43,4,1699,788,24,6
61,0,1606,6,3,780,630,38,1
48,1,1638,49,1,2147,743,60,1
27,0,1624,54,5,1722,24,49,2
55,1,706,44,2,2545,433,13,1
27,1,1393,20,3,1484,133,46,5
26,0,1252,47,4,144,719,9,3
20,0,1620,38,1,875,454,37,2
17,0,1091,17,1,1271,636,7,5
56,0,775,9,2,516,446,21,1
51,1,4766,37,4,1166,925,25,6
25,1,730,46,5,532,552,10,2
27,1,798,9,5,608,173,62,2
52,0,3401,13,3,2066,76,16,6
34,0,1272,19,3,1086,779,48,1
25,1,1024,26,4,978,876,57,3
19,1,2069,54,1,435,858,50,5
22,1,1178,24,1,2651,641,7,3
25,0,818,54,1,306,634,7,3
41,1,2321,59,4,1500,59,3,4
26,0,1333,50,5,1979,683,33,3
23,1,856,11,5,2737,104,55,3
57,0,1139,1,3,434,543,10,1
20,1,1080,17,3,1650,61,61,2
24,0,1026,46,1,2958,629,38,3
22,0,1451,62,4,1081,932,11,3
53,0,4841,13,3,883,655,36,6
15,0,2282,21,1,2747,54,3,5
25,1,708,47,2,691,772,48,5
25,0,1504,53,1,1333,413,58,5
23,1,711,16,1,1166,279,47,2
58,0,5350,4,4,725,616,38,6
58,0,1841,15,2,190,615,23,6
64,1,1976,22,4,320,80,16,6
25,0,819,46,1,2874,935,11,3
60,1,5084,59,1,585,66,61,6
26,0,1314,1,3,170,321,1,3
21,1,1582,62,2,2141,716,9,3
25,0,849,17,3,1232,210,32,2
54,0,5249,18,1,2948,25,49,6
20,1,987,7,5,2329,653,36,3
57,1,3199,61,4,821,845,53,6
25,0,1296,46,1,324,553,10,2
50,1,3669,18,4,2032,296,52,6
21,1,1201,44,2,1738,396,20,5
24,1,1457,45,4,479,508,14,3
53,1,4141,40,4,296,645,7,6
23,0,1619,5,1,2974,267,12,3
51,1,4861,48,3,2881,194,63,6
20,0,1493,5,5,458,167,62,2
26,0,1539,4,3,616,704,34,3
19,0,2234,26,5,948,74,61,4
44,0,1175,9,2,295,244,43,1
20,1,1075,56,1,86,561,51,3
40,1,1340,21,2,1138,390,19,1
26,1,1199,38,2,774,26,49,2
20,1,977,55,4,1620,306,41,3
26,1,2787,60,3,783,45,8,5
24,1,1400,61,5,958,601,23,3
28,0,810,48,5,396,803,6,3
25,0,707,46,1,240,733,30,3
21,1,1437,41,5,2067,326,1,2
54,0,1095,58,1,241,847,53,1
61,1,4918,6,1,2278,90,16,6
23,1,2862,40,2,196,357,18,5
22,0,1202,29,2,189,797,6,3
29,0,1002,51,5,254,67,61,2
22,0,1699,7,5,837,718,9,3
51,0,5878,62,1,632,35,8,6
23,0,749,5,6,1136,427,13,3
21,0,987,52,6,487,843,53,3
59,0,4737,13,4,1261,903,56,6
22,1,1898,54,2,1813,688,33,5
26,0,708,48,5,1660,673,29,3
26,0,764,18,1,743,559,51,3
52,1,4518,52,4,331,75,61,6
21,0,1512,11,1,376,531,4,5
25,0,1040,15,5,1521,565,51,3
28,0,1269,27,3,301,319,1,3
63,1,4119,8,3,891,294,52,6
21,1,1243,18,1,1362,233,42,3
52,1,3623,56,1,222,736,60,6
25,0,1386,40,3,1719,831,31,2
59,1,3608,14,3,295,72,61,6
29,1,2703,45,3,830,131,46,5
62,1,1552,37,2,2981,436,21,6
62,0,3663,12,4,359,66,61,6
24,1,2283,23,3,1660,841,53,5
26,1,911,55,2,337,935,11,3
26,1,875,29,3,1474,268,12,3
28,0,1587,5,1,2421,124,46,5
64,1,4298,48,3,660,533,4,6
54,1,5151,4,2,561,294,52,6
24,1,1407,8,2,493,797,6,3
63,0,766,7,1,108,423,13,1
19,0,1835,28,1,576,497,14,5
16,0,734,3,2,9,123,46,5
59,1,1495,60,1,1643,856,50,1
25,0,814,18,2,936,499,14,2
60,1,3469,3,1,229,293,52,6
22,1,884,52,3,311,166,62,2
27,0,1516,42,2,1671,132,46,5
62,1,1574,8,3,2112,880,57,6
64,1,3758,12,4,2109,480,59,6
64,0,4616,2,4,1276,8,54,6
63,1,2332,63,4,2031,205,2,6
28,1,1354,49,2,1541,173,62,2
27,1,925,40,3,233,348,18,3
59,0,1750,30,3,1514,25,49,6
42,0,1380,30,3,1449,543,10,1
44,0,1436,17,2,2534,375,19,1
20,0,1392,24,2,904,755,15,3
31,1,2506,12,1,205,4,54,4
22,0,2221,17,3,853,870,50,5
23,0,1697,50,4,149,315,1,2
23,1,817,1,4,268,684,33,3
28,0,1306,48,2,518,559,51,3
20,1,967,12,5,1998,306,41,3
21,0,791,15,4,1911,509,14,3
18,1,2050,1,2,1830,186,63,5
20,0,1292,39,3,789,108,35,2
29,0,1512,16,2,2110,802,6,3
53,0,1676,6,3,537,813,26,1
27,0,1671,44,2,1611,247,43,3
23,1,1619,39,1,2163,289,52,3
56,1,3305,14,4,390,482,40,6
24,0,1114,20,5,935,907,56,3
55,1,3616,26,4,1423,442,21,6
52,1,1570,50,3,2011,146,45,6
18,1,2480,18,1,2525,55,3,5
26,1,1157,28,2,2896,71,61,3
16,0,1347,39,1,16,896,5,5
28,1,1316,31,3,598,108,35,2
25,1,1573,55,5,2352,711,9,3
22,1,1383,19,2,1232,497,14,5
21,1,951,45,6,2110,650,36,3
18,1,2253,45,2,2035,916,56,5
22,0,1360,18,6,1903,286,52,3
50,1,3177,59,1,109,219,32,6
22,1,1510,6,3,2497,141,45,5
21,1,1452,14,2,479,386,19,3
21,0,1152,19,4,75,644,7,3
51,1,1165,42,1,1674,767,48,1
64,0,5290,52,4,163,34,8,6
38,0,1422,36,3,1898,743,60,1
25,1,1146,56,4,968,632,7,3
26,1,1428,46,5,1787,489,40,3
26,0,1164,16,2,1956,362,28,2
26,0,986,12,6,951,308,41,3
24,0,1152,14,1,1258,26,49,2
22,1,1657,34,1,1806,554,10,2
23,0,1075,18,4,181,715,9,3
22,0,1214,63,5,1824,917,25,3
24,1,920,61,1,501,121,46,5
58,1,3488,2,3,2282,56,3,6
25,0,1611,20,3,2018,67,61,2
42,0,1538,31,1,2676,546,10,1
17,0,1416,45,2,1370,780,24,5
21,0,1430,34,4,2863,823,26,3
26,1,1472,56,1,2721,653,36,3
22,0,1045,26,4,1135,552,10,2
29,0,1482,22,4,2202,468,59,3
53,0,1599,21,3,458,589,27,6
17,0,2080,42,1,312,451,37,5
62,1,5177,33,2,888,534,4,6
22,1,1489,12,1,22,668,29,5
54,0,1788,26,4,2759,32,8,6
57,1,4658,21,1,1940,745,60,6
24,1,1536,9,2,1900,648,36,3
24,0,1114,61,2,4,820,26,2
26,1,892,57,4,1861,712,9,3
59,0,724,35,2,100,762,15,1
56,0,4316,3,3,2807,924,25,6
23,0,2547,63,3,49,149,45,5
64,0,4706,11,1,1938,76,16,6
49,1,1644,57,1,2029,273,47,1
27,0,1262,30,6,301,567,51,3
27,1,1223,11,5,1106,61,61,2
57,0,1038,35,1,818,495,40,1
15,0,1007,44,3,419,325,1,5
59,0,2539,32,1,448,155,39,6
54,0,924,3,2,2045,417,58,1
25,0,962,49,4,803,68,61,2
28,1,1435,43,4,1051,773,48,2
54,0,1240,38,1,91,833,31,1
29,0,836,57,3,975,917,25,3
42,0,918,52,3,1188,861,50,1
52,1,758,61,2,15,421,13,1
28,1,1530,45,3,1786,843,53,3
40,0,788,42,1,649,743,60,1
22,1,1634,35,6,1247,662,29,3
50,0,5829,15,4,458,449,21,6
28,0,1405,15,1,18,926,25,3
63,0,4626,20,2,1863,175,62,6
20,0,1070,31,6,286,683,33,3
61,0,4396,62,2,1305,736,60,6
19,1,1993,39,2,781,236,42,5
26,0,2265,40,1,228,183,63,5
25,1,792,27,6,1288,904,56,3
25,1,1669,57,6,17,289,52,3
29,0,1087,37,5,340,656,36,3
29,0,1354,19,3,824,403,20,2
19,1,922,9,1,2346,668,29,5
53,0,3114,13,4,2342,624,38,6
38,1,1327,44,3,1882,329,17,1
30,0,1494,32,1,1428,433,13,1
20,1,936,57,6,2281,839,31,3
25,1,953,63,4,2955,718,9,3
28,0,980,17,6,109,907,56,3
25,1,1011,24,4,716,539,4,3
29,1,951,23,4,985,473,59,2
28,1,1249,56,6,1371,426,13,3
25,1,1485,34,2,224,451,37,5
50,0,4058,1,4,2407,144,45,6
27,0,1346,47,1,760,897,5,3
29,1,1488,16,3,693,789,24,2
21,1,1115,57,4,1840,594,27,3
29,0,882,13,2,1220,432,13,2
52,0,2556,43,4,1535,504,14,6
53,1,3305,31,1,28,86,16,6
20,1,1401,27,4,764,361,28,3
31,0,1394,32,2,501,795,6,1
15,1,1618,33,2,1836,865,50,5
28,1,835,4,5,2746,733,30,3
59,0,2552,42,2,119,536,4,6
24,0,1314,59,4,1808,16,49,2
24,0,1504,38,4,2730,252,43,3
57,0,5279,51,2,2081,784,24,6
52,0,1033,56,1,708,906,56,1
50,0,1160,30,2,1383,494,40,1
19,1,1705,54,4,1896,13,54,4
22,1,1138,10,2,92,822,26,2
27,1,2018,55,1,15,191,63,5
23,0,907,6,2,343,623,38,3
27,1,1015,12,5,1233,139,45,3
25,1,1260,29,2,697,61,61,2
31,1,1029,58,3,1996,471,59,1
56,0,5418,14,3,161,58,3,6
26,0,1031,30,5,94,516,44,3
25,0,1634,36,3,339,473,59,2
25,1,1430,43,5,111,613,23,3
52,1,4206,55,2,690,444,21,6
63,0,2132,26,3,783,25,49,6
23,0,1204,12,4,196,151,39,2
36,1,1156,38,2,1477,929,25,1
18,0,1918,47,2,287,135,45,4
27,1,879,10,6,406,248,43,3
28,0,1469,25,5,662,290,52,3
53,1,3431,57,1,2170,855,50,6
29,0,768,21,1,1071,677,33,3
53,0,4739,41,2,1494,476,59,6
62,0,1305,19,1,2818,847,53,1
23,1,1257,24,4,738,649,36,3
50,0,5141,40,1,356,835,31,6
24,0,1728,28,2,618,668,29,5
61,1,1302,37,2,1354,943,11,1
28,0,1513,49,6,605,647,36,3
25,1,1615,32,1,574,547,10,3
25,1,1120,34,2,42,163,39,2
29,0,1194,22,5,1192,802,6,3
23,0,1391,45,2,164,261,12,3
60,1,1614,21,2,1236,725,30,1
28,0,921,51,4,1022,804,6,2
46,1,934,2,3,1388,356,18,1
24,0,1723,23,3,976,887,5,5
24,1,951,53,2,1638,149,45,5
27,0,1623,34,2,1469,521,44,5
36,0,2134,52,1,604,227,42,4
25,0,1564,27,1,1143,729,30,3
54,0,1576,53,1,1417,333,17,1
20,1,1326,44,2,2583,453,37,2
55,0,1931,49,3,1554,448,21,6
61,0,5056,31,4,185,90,16,6
28,1,1345,34,3,2308,662,29,3
15,0,2520,34,3,458,142,45,4
25,1,841,16,1,50,57,3,5
35,1,1226,39,2,1667,680,33,1
27,0,1316,30,2,825,262,12,3
30,0,1934,14,2,720,135,45,4
26,0,1525,6,6,177,913,56,3
21,1,1083,38,2,1146,265,12,3
29,1,1026,33,6,392,579,22,3
21,1,911,24,4,411,642,7,3
21,0,854,19,1,1246,613,23,3
21,0,830,57,5,541,674,29,3
51,0,1322,8,3,2768,314,1,1
22,1,1192,50,3,1381,156,39,5
55,0,4828,50,3,353,448,21,6
26,0,1194,55,1,916,139,45,3
21,1,1010,59,3,1850,866,50,3
65,0,1848,48,1,2271,194,63,6
26,1,1463,60,2,1933,754,15,2
22,1,1120,20,4,91,167,62,2
26,0,709,9,6,2725,498,14,3
26,1,1504,18,2,191,68,61,2
51,0,4085,45,4,839,115,35,6
26,0,1641,6,1,2724,427,13,3
26,0,792,29,2,466,548,10,3
26,0,992,51,6,656,514,44,3
22,0,1029,54,3,1592,885,57,3
22,0,1599,60,5,1131,501,14,2
55,0,722,32,1,273,761,15,1
29,0,2440,22,2,366,141,45,5
26,0,735,34,1,1646,311,41,3
25,0,1401,63,1,174,653,36,3
63,0,5302,6,2,2701,582,22,6
25,0,1013,59,2,668,15,54,5
60,1,1620,22,3,2036,824,26,1
63,0,5710,36,3,609,566,51,6
21,1,1147,51,2,812,262,12,3
16,0,2333,44,2,2790,207,2,4
28,1,1561,47,4,209,195,2,2
50,0,3711,18,2,1835,369,28,6
65,0,3617,30,4,188,878,57,6
58,0,2243,61,4,933,354,18,6
53,1,4618,14,2,639,378,19,6
65,1,1645,49,4,283,288,52,6
28,1,1406,37,5,653,306,41,3
63,0,832,22,2,268,249,43,1
56,0,1209,18,2,347,753,15,1
15,1,2379,55,1,417,234,42,4
23,0,1556,59,3,341,686,33,3
21,1,1327,11,4,917,61,61,2
28,1,1688,55,3,660,217,32,3
29,0,773,42,5,269,67,61,2
29,0,1220,16,1,1171,241,43,3
27,1,1626,16,3,182,496,14,3
25,0,1670,36,4,2620,886,57,2
55,1,1136,3,2,2171,626,38,1
28,1,928,24,2,1841,322,1,3
58,1,4276,17,1,555,185,63,6
21,0,1166,52,4,75,402,20,2
27,1,903,49,1,661,291,52,3
26,0,1237,21,1,2859,361,28,3
24,1,1724,11,2,777,281,47,5
22,0,1346,26,5,1210,509,14,3
24,1,840,55,2,1716,306,41,3
27,0,2622,27,1,490,325,1,5
29,1,1010,28,5,1036,642,7,3
20,1,1054,62,1,2104,361,28,3
27,1,1290,35,3,84,567,51,3
64,0,1692,10,1,230,828,31,1
16,0,1972,27,3,395,48,3,5
26,0,1257,43,2,1113,571,22,5
27,0,792,19,2,1112,191,63,5
22,1,937,46,2,542,800,6,2
17,1,1805,31,5,1236,235,42,4
52,1,2637,3,1,812,480,59,6
65,0,3332,31,3,1741,436,21,6
23,0,1864,3,1,138,131,46,5
55,1,1640,8,2,1910,738,60,1
16,0,2037,27,4,440,798,6,4
57,0,3314,18,4,278,615,23,6
55,0,1197,32,2,2853,869,50,1
61,1,1238,62,3,221,921,25,1
55,1,1541,58,2,349,850,53,1
24,0,1270,3,1,2061,404,20,2
47,0,1422,60,3,1717,255,12,1
15,1,858,20,3,1127,184,63,5
49,1,2646,2,4,1100,30,49,4
59,1,1510,36,2,122,456,37,1
23,1,861,13,1,1902,387,19,3
20,1,1652,39,5,1073,499,14,2
22,1,1356,26,5,2231,31,8,2
23,1,1471,6,5,1098,718,9,3
64,0,1851,19,3,242,34,8,6
21,0,868,27,2,80,116,35,2
55,0,4254,7,4,510,584,22,6
28,1,1015,52,6,49,682,33,3
25,0,1027,1,3,1226,610,23,3
30,1,2355,24,5,2082,157,39,4
38,1,1041,40,3,2379,260,12,1
28,0,1125,63,1,798,685,33,3
54,0,942,34,1,2179,486,40,1
25,1,1181,58,3,107,68,61,2
52,0,816,19,2,95,367,28,1
36,0,1544,44,3,1146,295,52,1
16,0,2433,45,1,1780,198,2,4
24,0,1387,50,3,824,118,35,5
26,1,1527,41,3,1321,524,44,3
22,0,715,46,3,1268,777,48,3
60,0,3493,43,1,2973,448,21,6
25,0,1128,33,1,24,62,61,2
52,1,970,22,2,1314,738,60,1
59,0,4116,15,3,563,185,63,6
34,0,1690,8,2,105,257,12,1
54,1,1210,50,3,375,626,38,1
32,1,1647,25,2,50,312,41,1
23,1,1685,26,2,942,741,60,2
36,1,1192,54,1,1158,258,12,1
61,1,4519,53,3,1345,781,24,6
58,0,1525,14,1,151,293,52,6
22,1,1207,53,5,1753,487,40,3
23,0,1623,17,1,2420,368,28,2
21,0,1613,34,2,733,313,41,2
27,0,1208,4,2,2420,216,32,5
51,0,4207,45,2,156,231,42,6
29,1,1560,38,5,2264,935,11,3
52,0,4318,24,3,494,616,38,6
56,1,5165,20,1,1938,383,19,6
29,1,1429,40,1,2371,18,49,2
24,1,1674,11,5,1251,717,9,3
51,0,1091,24,3,549,783,24,1
62,1,3642,22,1,312,103,55,6
61,1,3826,1,3,143,87,16,6
58,1,1572,50,2,147,882,57,1
21,0,1242,34,6,1149,777,48,3
28,1,939,39,6,1065,459,37,3
26,0,1299,1,2,26,627,38,3
29,0,2413,44,1,743,513,44,5
47,0,1154,1,2,1445,439,21,1
52,0,4329,16,1,702,615,23,6
47,0,1397,25,1,860,874,57,1
27,1,1253,4,2,614,406,58,5
32,0,1021,31,3,65,818,26,1
28,1,1229,12,3,94,665,29,3
20,0,898,34,3,161,16,49,2
29,1,1228,15,4,308,31,8,2
23,0,872,45,2,736,893,5,3
28,0,1350,17,1,2107,599,27,3
26,1,1545,15,3,1096,484,40,3
26,1,2357,37,1,1997,44,8,5
58,1,2043,33,3,1091,504,14,6
55,1,761,18,2,603,329,17,1
20,1,1424,2,4,478,300,41,3
29,0,1257,37,1,2127,147,45,2
21,0,1379,22,6,2845,619,38,3
24,1,748,44,6,437,656,36,3
24,0,728,53,4,589,797,6,3
27,1,1246,35,3,1298,451,37,5
22,1,2422,31,1,906,39,8,5
20,0,825,49,1,43,399,20,3
24,0,794,19,5,631,556,51,3
28,1,1114,24,1,417,216,32,5
29,1,1396,24,5,1076,463,37,3
22,0,1231,12,4,2318,859,50,3
18,1,1660,63,2,1859,617,38,5
27,1,827,40,2,61,313,41,2
52,1,1240,23,2,273,816,26,1
33,1,1620,50,3,1518,264,12,1
24,1,1281,17,1,499,834,31,5
26,0,1584,63,3,1571,618,38,3
63,1,1523,40,4,2304,532,4,6
20,0,862,16,3,1136,218,32,5
62,1,5047,41,1,2015,189,63,6
65,0,2099,53,4,221,337,17,6
26,0,1011,13,5,1169,450,21,3
28,0,1245,9,6,527,658,36,3
26,1,2274,49,1,1117,571,22,5
23,1,1435,16,3,666,211,32,2
27,0,1768,1,3,222,570,51,5
24,0,1004,21,1,135,289,52,3
27,1,888,39,1,1759,553,10,2
19,0,2311,34,1,2546,191,63,5
23,1,1587,41,4,337,387,19,3
59,0,3742,37,1,1117,1,54,6
29,1,1434,2,3,442,705,34,3
27,0,1593,22,3,644,812,26,3
17,1,2135,54,2,1327,59,3,4
37,0,1459,7,1,1871,762,15,1
62,0,2313,20,2,195,245,43,6
16,1,1748,30,1,1031,197,2,4
62,0,1590,46,4,973,449,21,6
16,0,2505,11,2,705,114,35,5
24,0,1269,39,2,1039,942,11,5
26,0,1670,1,3,1111,279,47,2
62,1,1019,40,3,1471,433,13,1
22,0,896,7,3,1014,537,4,3
51,1,1083,4,2,167,945,11,1
28,0,1178,29,2,2011,435,13,3
21,1,1615,8,1,1653,568,51,3
18,1,2293,2,2,2051,131,46,5
43,0,2730,43,5,13,860,50,4
65,0,2329,35,2,1888,781,24,6
20,0,1165,12,6,610,718,9,3
63,0,2932,51,4,601,584,22,6
24,1,1025,61,2,2080,268,12,3
20,0,1378,17,2,1424,627,38,3
26,1,2370,9,1,385,218,32,5
20,0,1360,35,1,109,91,55,2
25,0,1668,25,5,32,430,13,3
27,0,1356,61,2,2010,691,34,3
27,0,1407,53,4,1123,900,5,3
26,0,951,23,6,642,508,14,3
43,0,2698,4,5,2765,2,54,4
21,1,841,51,3,586,713,9,3
21,1,741,18,4,2481,176,62,3
50,0,3706,63,3,2069,457,37,6
26,1,2393,1,3,13,406,58,5
47,0,1384,39,2,496,738,60,1
16,1,1528,40,3,550,121,46,5
20,0,780,7,3,1727,858,50,5
16,0,2062,5,5,464,50,3,4
29,0,1528,9,1,412,149,45,5
28,1,1251,26,4,1251,700,34,3
54,0,5912,19,4,343,790,24,6
32,0,2078,33,3,508,207,2,4
20,1,1402,8,2,139,702,34,3
29,0,2865,47,2,513,170,62,5
50,1,5815,59,4,1299,784,24,6
21,0,1776,28,3,2724,132,46,5
25,1,1522,22,5,684,684,33,3
63,1,1234,26,1,800,898,5,1
17,1,2034,9,2,1937,230,42,4
63,1,1910,6,3,573,784,24,6
58,1,4850,37,3,654,381,19,6
23,0,1538,48,1,72,803,6,3
52,1,2520,11,4,317,202,2,6
20,1,1231,5,2,7,692,34,3
26,0,2483,27,3,536,497,14,5
21,0,829,61,4,756,682,33,3
52,1,3325,63,3,121,205,2,6
17,1,1845,42,2,2879,357,18,5
57,1,5128,14,4,2657,12,54,6
62,1,5161,27,2,2946,643,7,6
26,1,853,1,3,352,359,28,3
27,1,1085,26,3,1260,658,36,3
63,0,2071,53,4,677,411,58,6
21,1,879,39,6,965,307,41,3
52,0,2964,14,4,120,878,57,6
27,0,1509,28,2,668,768,48,3
59,1,4570,31,3,812,33,8,6
62,1,4507,4,3,359,69,61,6
22,0,2885,29,1,222,114,35,5
21,0,1605,37,4,75,169,62,2
65,0,5793,52,4,183,469,59,6
29,0,877,58,6,2887,361,28,3
65,0,4312,17,1,2750,572,22,6
56,1,1057,2,3,170,440,21,1
20,0,1111,22,5,793,243,43,3
58,1,1272,57,3,1172,856,50,1
25,1,1574,62,4,2093,315,1,2
21,1,1310,25,1,2416,591,27,3
29,1,1082,35,3,1196,362,28,2
25,1,1526,4,6,1532,654,36,3
15,1,957,16,3,647,858,50,5
22,1,879,17,3,579,323,1,3
50,1,1271,42,1,1239,314,1,1
25,0,889,47,3,503,509,14,3
53,1,3115,1,1,2337,225,42,6
53,0,5166,55,4,2518,38,8,6
65,1,5986,33,1,1349,175,62,6
28,1,1435,10,4,1532,565,51,3
22,0,1604,5,3,1683,21,49,5
16,0,2639,24,2,945,841,53,5
21,1,1203,53,1,1118,161,39,5
23,1,1269,56,5,2633,556,51,3
29,1,870,1,5,2047,473,59,2
38,0,838,38,1,464,881,57,1
23,0,1227,27,3,1630,660,36,3
16,1,2115,41,2,1594,416,58,5
59,0,1845,46,4,2635,105,55,6
61,0,4955,15,3,493,175,62,6
24,0,1200,26,2,2627,419,58,3
53,1,959,38,3,181,825,31,1
25,0,918,54,5,2113,73,61,3
24,0,1250,41,2,1371,402,20,2
28,1,1277,8,1,1183,325,1,5
27,1,1692,42,1,639,737,60,2
28,1,1009,22,4,510,587,27,3
28,1,1512,10,2,825,940,11,2
60,1,2850,1,2,391,86,16,6
64,1,3077,59,2,1462,56,3,6
48,0,1248,38,3,47,493,40,1
21,0,1076,48,4,982,683,33,3
55,0,2034,40,2,658,785,24,6
29,1,1625,43,5,369,107,35,2
20,1,821,23,4,627,901,5,3
58,0,4514,57,1,1549,675,29,6
62,1,2031,48,1,819,624,38,6
65,1,4028,48,4,1749,309,41,6
65,0,1072,58,2,1999,881,57,1
28,0,1457,7,1,783,22,49,2
18,0,2940,63,3,944,198,2,4
27,0,1294,4,3,1848,402,20,2
59,0,3946,18,2,2372,631,7,6
22,1,1606,14,5,299,361,28,3
60,1,1511,10,2,459,410,58,1
24,1,1108,35,2,2580,539,4,3
53,1,5972,43,3,420,441,21,6
24,1,830,34,2,767,843,53,3
29,1,1044,31,4,145,609,23,3
21,1,1385,3,1,103,619,38,3
56,0,2342,41,4,1656,616,38,6
50,1,5199,31,2,1929,585,22,6
22,0,849,50,1,405,308,41,3
27,0,1501,8,2,208,42,8,5
61,0,4933,30,4,58,293,52,6
54,1,869,44,1,462,328,1,1
29,0,1039,15,2,1251,466,59,2
52,1,5927,28,2,924,90,16,6
25,1,839,45,1,566,505,14,5
52,1,5643,24,4,801,794,24,6
15,1,2575,33,4,2758,140,45,4
23,1,1538,59,3,370,665,29,3
28,1,1514,60,1,137,165,62,2
17,1,2774,2,4,285,239,42,4
60,0,4092,26,4,1735,631,7,6
61,0,1258,14,2,1886,490,40,1
22,1,1632,9,1,500,594,27,3
43,1,973,17,2,251,375,19,1
62,0,2073,45,4,731,582,22,6
24,1,786,51,5,1731,842,53,3
23,1,1369,14,1,1118,592,27,3
29,1,2455,15,2,184,170,62,5
43,1,1363,7,3,205,723,30,1
23,0,2012,30,1,1672,177,62,5
17,0,2546,45,3,1499,112,35,5
28,1,1157,33,3,1222,129,46,5
37,1,1290,14,3,800,762,15,1
28,1,1182,36,4,802,763,15,3
21,1,1573,61,6,150,678,33,3
22,1,1374,41,5,863,900,5,3
21,0,1176,32,4,432,331,17,3
44,0,1368,59,2,1347,439,21,1
29,1,1101,59,4,389,432,13,2
26,1,1590,3,6,1305,372,28,3
24,0,1231,43,2,1173,766,48,2
61,1,2668,62,1,1902,320,1,6
48,0,964,18,3,507,401,20,1
40,0,1325,19,1,61,295,52,1
